"Year","City","Main Section","Sub-Section","Value"
2015,"Tallinn","Earnings: Bus Driver","Gross (New York = 100)",18.92
2015,"Tel Aviv","Earnings: Bus Driver","Gross (New York = 100)",46.16
2015,"Tokyo","Earnings: Bus Driver","Gross (New York = 100)",61.30
2015,"Toronto","Earnings: Bus Driver","Gross (New York = 100)",69.93
2015,"Vienna","Earnings: Bus Driver","Gross (New York = 100)",56.47
2015,"Vilnius","Earnings: Bus Driver","Gross (New York = 100)",20.00
2015,"Warsaw","Earnings: Bus Driver","Gross (New York = 100)",16.26
2015,"Zurich","Earnings: Bus Driver","Gross (New York = 100)",120.73
2018,"Amsterdam","Earnings: Bus Driver","Gross (New York = 100)",83.89
2018,"Athens","Earnings: Bus Driver","Gross (New York = 100)",45.89
2018,"Auckland","Earnings: Bus Driver","Gross (New York = 100)",75.96
2018,"Bangkok","Earnings: Bus Driver","Gross (New York = 100)",21.13
2018,"Barcelona","Earnings: Bus Driver","Gross (New York = 100)",75.67
2018,"Beijing","Earnings: Bus Driver","Gross (New York = 100)",22.59
2018,"Berlin","Earnings: Bus Driver","Gross (New York = 100)",72.10
2018,"Bogotá","Earnings: Bus Driver","Gross (New York = 100)",13.63
2018,"Bratislava","Earnings: Bus Driver","Gross (New York = 100)",28.97
2018,"Brussels","Earnings: Bus Driver","Gross (New York = 100)",83.15
2018,"Bucharest","Earnings: Bus Driver","Gross (New York = 100)",42.24
2018,"Budapest","Earnings: Bus Driver","Gross (New York = 100)",25.16
2018,"Buenos Aires","Earnings: Bus Driver","Gross (New York = 100)",31.12
2018,"Cairo","Earnings: Bus Driver","Gross (New York = 100)",1.99
2018,"Chicago","Earnings: Bus Driver","Gross (New York = 100)",84.94
2018,"Copenhagen","Earnings: Bus Driver","Gross (New York = 100)",115.53
2018,"Doha","Earnings: Bus Driver","Gross (New York = 100)",22.25
2018,"Dubai ","Earnings: Bus Driver","Gross (New York = 100)",35.14
2018,"Dublin","Earnings: Bus Driver","Gross (New York = 100)",100.08
2018,"Frankfurt","Earnings: Bus Driver","Gross (New York = 100)",85.59
2018,"Geneva","Earnings: Bus Driver","Gross (New York = 100)",179.29
2018,"Hanoi","Earnings: Bus Driver","Gross (New York = 100)",4.57
2018,"Helsinki","Earnings: Bus Driver","Gross (New York = 100)",91.25
2018,"Hong Kong","Earnings: Bus Driver","Gross (New York = 100)",63.46
2018,"Istanbul","Earnings: Bus Driver","Gross (New York = 100)",18.11
2018,"Jakarta","Earnings: Bus Driver","Gross (New York = 100)",15.85
2018,"Johannesburg","Earnings: Bus Driver","Gross (New York = 100)",23.49
2018,"Kiev","Earnings: Bus Driver","Gross (New York = 100)",8.70
2018,"Kuala Lumpur","Earnings: Bus Driver","Gross (New York = 100)",18.57
2018,"Lagos","Earnings: Bus Driver","Gross (New York = 100)",3.46
2018,"Lima","Earnings: Bus Driver","Gross (New York = 100)",16.54
2018,"Lisbon ","Earnings: Bus Driver","Gross (New York = 100)",46.37
2018,"Ljubljana","Earnings: Bus Driver","Gross (New York = 100)",44.88
2018,"London","Earnings: Bus Driver","Gross (New York = 100)",80.30
2018,"Los Angeles","Earnings: Bus Driver","Gross (New York = 100)",72.66
2018,"Luxembourg","Earnings: Bus Driver","Gross (New York = 100)",228.98
2018,"Lyon","Earnings: Bus Driver","Gross (New York = 100)",79.00
2018,"Madrid","Earnings: Bus Driver","Gross (New York = 100)",94.64
2018,"Manama","Earnings: Bus Driver","Gross (New York = 100)",41.74
2018,"Manila","Earnings: Bus Driver","Gross (New York = 100)",6.87
2018,"Mexico City","Earnings: Bus Driver","Gross (New York = 100)",12.19
2018,"Miami","Earnings: Bus Driver","Gross (New York = 100)",86.89
2018,"Milan","Earnings: Bus Driver","Gross (New York = 100)",76.43
2018,"Montreal","Earnings: Bus Driver","Gross (New York = 100)",111.44
2018,"Moscow","Earnings: Bus Driver","Gross (New York = 100)",29.06
2018,"Mumbai","Earnings: Bus Driver","Gross (New York = 100)",6.84
2018,"Munich","Earnings: Bus Driver","Gross (New York = 100)",84.27
2018,"Nairobi","Earnings: Bus Driver","Gross (New York = 100)",6.61
2018,"New Delhi","Earnings: Bus Driver","Gross (New York = 100)",8.11
2018,"New York","Earnings: Bus Driver","Gross (New York = 100)",100.00
2018,"Nicosia","Earnings: Bus Driver","Gross (New York = 100)",55.91
2018,"Oslo","Earnings: Bus Driver","Gross (New York = 100)",115.61
2018,"Panama","Earnings: Bus Driver","Gross (New York = 100)",19.65
2018,"Paris","Earnings: Bus Driver","Gross (New York = 100)",79.43
2018,"Prague","Earnings: Bus Driver","Gross (New York = 100)",38.70
2018,"Riga","Earnings: Bus Driver","Gross (New York = 100)",25.26
2018,"Rio de Janeiro","Earnings: Bus Driver","Gross (New York = 100)",19.06
2018,"Riyadh","Earnings: Bus Driver","Gross (New York = 100)",14.76
2018,"Rome","Earnings: Bus Driver","Gross (New York = 100)",75.54
2018,"Santiago de Chile","Earnings: Bus Driver","Gross (New York = 100)",28.04
2018,"São Paulo","Earnings: Bus Driver","Gross (New York = 100)",19.51
2018,"Seoul","Earnings: Bus Driver","Gross (New York = 100)",66.03
2018,"Shanghai","Earnings: Bus Driver","Gross (New York = 100)",27.85
2018,"Sofia","Earnings: Bus Driver","Gross (New York = 100)",21.37
2018,"St Petersburg","Earnings: Bus Driver","Gross (New York = 100)",24.35
2018,"Stockholm","Earnings: Bus Driver","Gross (New York = 100)",95.06
2018,"Sydney","Earnings: Bus Driver","Gross (New York = 100)",105.37
2018,"Taipei","Earnings: Bus Driver","Gross (New York = 100)",59.43
2018,"Tallinn","Earnings: Bus Driver","Gross (New York = 100)",28.80
2018,"Tel Aviv","Earnings: Bus Driver","Gross (New York = 100)",76.28
2018,"Tokyo","Earnings: Bus Driver","Gross (New York = 100)",90.86
2018,"Toronto","Earnings: Bus Driver","Gross (New York = 100)",111.54
2018,"Vienna","Earnings: Bus Driver","Gross (New York = 100)",91.57
2018,"Vilnius","Earnings: Bus Driver","Gross (New York = 100)",34.19
2018,"Warsaw","Earnings: Bus Driver","Gross (New York = 100)",27.82
2018,"Zagreb","Earnings: Bus Driver","Gross (New York = 100)",37.18
2018,"Zurich","Earnings: Bus Driver","Gross (New York = 100)",198.98
2006,"Amsterdam","Earnings: Call Center Agent","Gross (New York = 100)",66.53
2006,"Athens","Earnings: Call Center Agent","Gross (New York = 100)",29.39
2006,"Auckland","Earnings: Call Center Agent","Gross (New York = 100)",45.51
2006,"Bangkok","Earnings: Call Center Agent","Gross (New York = 100)",5.71
2006,"Barcelona","Earnings: Call Center Agent","Gross (New York = 100)",33.06
2006,"Beijing","Earnings: Call Center Agent","Gross (New York = 100)",4.90
2006,"Berlin","Earnings: Call Center Agent","Gross (New York = 100)",40.61
2006,"Bogotá","Earnings: Call Center Agent","Gross (New York = 100)",13.27
2006,"Bratislava","Earnings: Call Center Agent","Gross (New York = 100)",18.98
2006,"Brussels","Earnings: Call Center Agent","Gross (New York = 100)",62.65
2006,"Bucharest","Earnings: Call Center Agent","Gross (New York = 100)",8.57
2006,"Budapest","Earnings: Call Center Agent","Gross (New York = 100)",15.71
2006,"Buenos Aires","Earnings: Call Center Agent","Gross (New York = 100)",9.59
2006,"Chicago","Earnings: Call Center Agent","Gross (New York = 100)",90.20
2006,"Copenhagen","Earnings: Call Center Agent","Gross (New York = 100)",83.27
2006,"Dubai","Earnings: Call Center Agent","Gross (New York = 100)",46.73
2006,"Dublin","Earnings: Call Center Agent","Gross (New York = 100)",54.49
2006,"Frankfurt","Earnings: Call Center Agent","Gross (New York = 100)",62.86
2006,"Geneva","Earnings: Call Center Agent","Gross (New York = 100)",77.14
2006,"Helsinki","Earnings: Call Center Agent","Gross (New York = 100)",55.71
2006,"Hong Kong","Earnings: Call Center Agent","Gross (New York = 100)",25.31
2006,"Istanbul","Earnings: Call Center Agent","Gross (New York = 100)",35.10
2006,"Jakarta","Earnings: Call Center Agent","Gross (New York = 100)",5.10
2006,"Johannesburg","Earnings: Call Center Agent","Gross (New York = 100)",35.10
2006,"Kiev","Earnings: Call Center Agent","Gross (New York = 100)",5.92
2006,"Kuala Lumpur","Earnings: Call Center Agent","Gross (New York = 100)","N/A"
2006,"Lima","Earnings: Call Center Agent","Gross (New York = 100)",14.49
2006,"Lisbon","Earnings: Call Center Agent","Gross (New York = 100)",18.78
2006,"Ljubljana","Earnings: Call Center Agent","Gross (New York = 100)",30.00
2006,"London","Earnings: Call Center Agent","Gross (New York = 100)",53.67
2006,"Los Angeles","Earnings: Call Center Agent","Gross (New York = 100)",76.94
2006,"Luxembourg","Earnings: Call Center Agent","Gross (New York = 100)",88.57
2006,"Lyon","Earnings: Call Center Agent","Gross (New York = 100)",54.90
2006,"Madrid","Earnings: Call Center Agent","Gross (New York = 100)",36.33
2006,"Manama","Earnings: Call Center Agent","Gross (New York = 100)","N/A"
2006,"Manila","Earnings: Call Center Agent","Gross (New York = 100)",8.78
2006,"Mexico City","Earnings: Call Center Agent","Gross (New York = 100)",32.04
2006,"Miami","Earnings: Call Center Agent","Gross (New York = 100)","N/A"
2006,"Milan","Earnings: Call Center Agent","Gross (New York = 100)",39.39
2006,"Montreal","Earnings: Call Center Agent","Gross (New York = 100)",53.47
2006,"Moscow","Earnings: Call Center Agent","Gross (New York = 100)",14.69
2006,"Mumbai","Earnings: Call Center Agent","Gross (New York = 100)",8.78
2006,"Munich","Earnings: Call Center Agent","Gross (New York = 100)",54.49
2006,"Nairobi","Earnings: Call Center Agent","Gross (New York = 100)",8.57
2006,"New Delhi","Earnings: Call Center Agent","Gross (New York = 100)",6.53
2006,"New York","Earnings: Call Center Agent","Gross (New York = 100)",100.00
2006,"Nicosia","Earnings: Call Center Agent","Gross (New York = 100)",34.29
2006,"Oslo","Earnings: Call Center Agent","Gross (New York = 100)",73.47
2006,"Paris","Earnings: Call Center Agent","Gross (New York = 100)",50.00
2006,"Prague","Earnings: Call Center Agent","Gross (New York = 100)",19.59
2006,"Riga","Earnings: Call Center Agent","Gross (New York = 100)",7.76
2006,"Rio de Janeiro","Earnings: Call Center Agent","Gross (New York = 100)",6.94
2006,"Rome","Earnings: Call Center Agent","Gross (New York = 100)","N/A"
2006,"Santiago de Chile","Earnings: Call Center Agent","Gross (New York = 100)",17.55
2006,"São Paulo","Earnings: Call Center Agent","Gross (New York = 100)",13.67
2006,"Seoul","Earnings: Call Center Agent","Gross (New York = 100)",26.33
2006,"Shanghai","Earnings: Call Center Agent","Gross (New York = 100)",5.10
2006,"Sofia","Earnings: Call Center Agent","Gross (New York = 100)",5.71
2006,"Stockholm","Earnings: Call Center Agent","Gross (New York = 100)",67.35
2006,"Sydney","Earnings: Call Center Agent","Gross (New York = 100)",54.69
2006,"Taipei","Earnings: Call Center Agent","Gross (New York = 100)",25.31
2006,"Tallinn","Earnings: Call Center Agent","Gross (New York = 100)",17.35
2006,"Tokyo","Earnings: Call Center Agent","Gross (New York = 100)",64.90
2006,"Toronto","Earnings: Call Center Agent","Gross (New York = 100)",45.51
2006,"Vienna","Earnings: Call Center Agent","Gross (New York = 100)",64.90
2006,"Vilnius","Earnings: Call Center Agent","Gross (New York = 100)",10.41
2006,"Warsaw","Earnings: Call Center Agent","Gross (New York = 100)",14.08
2006,"Zurich","Earnings: Call Center Agent","Gross (New York = 100)",91.63
2009,"Amsterdam","Earnings: Call Center Agent","Gross (New York = 100)",77.86
2009,"Athens","Earnings: Call Center Agent","Gross (New York = 100)",44.53
2009,"Auckland","Earnings: Call Center Agent","Gross (New York = 100)",43.49
2009,"Bangkok","Earnings: Call Center Agent","Gross (New York = 100)",16.67
2009,"Barcelona","Earnings: Call Center Agent","Gross (New York = 100)",72.92
2009,"Beijing","Earnings: Call Center Agent","Gross (New York = 100)",10.68
2009,"Berlin","Earnings: Call Center Agent","Gross (New York = 100)",81.77
2009,"Bogotá","Earnings: Call Center Agent","Gross (New York = 100)",14.06
2009,"Bratislava","Earnings: Call Center Agent","Gross (New York = 100)",25.52
2009,"Brussels","Earnings: Call Center Agent","Gross (New York = 100)",94.53
2009,"Bucharest","Earnings: Call Center Agent","Gross (New York = 100)",17.97
2009,"Budapest","Earnings: Call Center Agent","Gross (New York = 100)",23.96
2009,"Buenos Aires","Earnings: Call Center Agent","Gross (New York = 100)",15.36
2009,"Cairo","Earnings: Call Center Agent","Gross (New York = 100)",15.89
2009,"Chicago","Earnings: Call Center Agent","Gross (New York = 100)",94.53
2009,"Copenhagen","Earnings: Call Center Agent","Gross (New York = 100)",130.73
2009,"Doha","Earnings: Call Center Agent","Gross (New York = 100)",28.39
2009,"Dubai","Earnings: Call Center Agent","Gross (New York = 100)",54.43
2009,"Dublin","Earnings: Call Center Agent","Gross (New York = 100)",85.16
2009,"Frankfurt","Earnings: Call Center Agent","Gross (New York = 100)",67.19
2009,"Geneva","Earnings: Call Center Agent","Gross (New York = 100)",122.66
2009,"Helsinki","Earnings: Call Center Agent","Gross (New York = 100)",80.99
2009,"Hong Kong","Earnings: Call Center Agent","Gross (New York = 100)",46.35
2009,"Istanbul","Earnings: Call Center Agent","Gross (New York = 100)",21.35
2009,"Jakarta","Earnings: Call Center Agent","Gross (New York = 100)",4.69
2009,"Johannesburg","Earnings: Call Center Agent","Gross (New York = 100)",32.81
2009,"Kiev","Earnings: Call Center Agent","Gross (New York = 100)",13.28
2009,"Kuala Lumpur","Earnings: Call Center Agent","Gross (New York = 100)",14.06
2009,"Lima","Earnings: Call Center Agent","Gross (New York = 100)",16.93
2009,"Lisbon","Earnings: Call Center Agent","Gross (New York = 100)",35.16
2009,"Ljubljana","Earnings: Call Center Agent","Gross (New York = 100)",36.72
2009,"London","Earnings: Call Center Agent","Gross (New York = 100)",77.86
2009,"Los Angeles","Earnings: Call Center Agent","Gross (New York = 100)",90.10
2009,"Luxembourg","Earnings: Call Center Agent","Gross (New York = 100)",119.79
2009,"Lyon","Earnings: Call Center Agent","Gross (New York = 100)",79.95
2009,"Madrid","Earnings: Call Center Agent","Gross (New York = 100)",57.29
2009,"Manama","Earnings: Call Center Agent","Gross (New York = 100)",31.77
2009,"Manila","Earnings: Call Center Agent","Gross (New York = 100)",14.32
2009,"Mexico City","Earnings: Call Center Agent","Gross (New York = 100)",41.67
2009,"Miami","Earnings: Call Center Agent","Gross (New York = 100)",94.27
2009,"Milan","Earnings: Call Center Agent","Gross (New York = 100)",62.24
2009,"Montreal","Earnings: Call Center Agent","Gross (New York = 100)",54.17
2009,"Moscow","Earnings: Call Center Agent","Gross (New York = 100)",22.14
2009,"Mumbai","Earnings: Call Center Agent","Gross (New York = 100)",11.46
2009,"Munich","Earnings: Call Center Agent","Gross (New York = 100)",74.22
2009,"Nairobi","Earnings: Call Center Agent","Gross (New York = 100)",13.54
2009,"New Delhi","Earnings: Call Center Agent","Gross (New York = 100)",11.98
2009,"New York","Earnings: Call Center Agent","Gross (New York = 100)",100.00
2009,"Nicosia","Earnings: Call Center Agent","Gross (New York = 100)",59.90
2009,"Oslo","Earnings: Call Center Agent","Gross (New York = 100)",97.66
2009,"Paris","Earnings: Call Center Agent","Gross (New York = 100)",66.15
2009,"Prague","Earnings: Call Center Agent","Gross (New York = 100)",27.86
2009,"Riga","Earnings: Call Center Agent","Gross (New York = 100)",15.10
2009,"Rio de Janeiro","Earnings: Call Center Agent","Gross (New York = 100)",20.05
2009,"Rome","Earnings: Call Center Agent","Gross (New York = 100)",37.24
2009,"Santiago de Chile","Earnings: Call Center Agent","Gross (New York = 100)",19.53
2009,"São Paulo","Earnings: Call Center Agent","Gross (New York = 100)",13.28
2009,"Seoul","Earnings: Call Center Agent","Gross (New York = 100)",32.29
2009,"Shanghai","Earnings: Call Center Agent","Gross (New York = 100)",15.10
2009,"Sofia","Earnings: Call Center Agent","Gross (New York = 100)",18.49
2009,"Stockholm","Earnings: Call Center Agent","Gross (New York = 100)",79.69
2009,"Sydney","Earnings: Call Center Agent","Gross (New York = 100)",60.94
2009,"Taipei","Earnings: Call Center Agent","Gross (New York = 100)",31.77
2009,"Tallinn","Earnings: Call Center Agent","Gross (New York = 100)",31.77
2009,"Tel Aviv","Earnings: Call Center Agent","Gross (New York = 100)",49.48
2009,"Tokyo","Earnings: Call Center Agent","Gross (New York = 100)",106.51
2009,"Toronto","Earnings: Call Center Agent","Gross (New York = 100)",59.64
2009,"Vienna","Earnings: Call Center Agent","Gross (New York = 100)",71.88
2009,"Vilnius","Earnings: Call Center Agent","Gross (New York = 100)",19.01
2009,"Warsaw","Earnings: Call Center Agent","Gross (New York = 100)",21.88
2009,"Zurich","Earnings: Call Center Agent","Gross (New York = 100)",105.47
2012,"Amsterdam","Earnings: Call Center Agent","Gross (New York = 100)",66.43
2012,"Athens","Earnings: Call Center Agent","Gross (New York = 100)",39.09
2012,"Auckland","Earnings: Call Center Agent","Gross (New York = 100)",65.95
2012,"Bangkok","Earnings: Call Center Agent","Gross (New York = 100)",15.59
2012,"Barcelona","Earnings: Call Center Agent","Gross (New York = 100)",67.15
2012,"Beijing","Earnings: Call Center Agent","Gross (New York = 100)",18.23
2012,"Berlin","Earnings: Call Center Agent","Gross (New York = 100)",67.39
2012,"Bogotá","Earnings: Call Center Agent","Gross (New York = 100)",12.71
2012,"Bratislava","Earnings: Call Center Agent","Gross (New York = 100)",39.33
2012,"Brussels","Earnings: Call Center Agent","Gross (New York = 100)",86.33
2012,"Bucharest","Earnings: Call Center Agent","Gross (New York = 100)",12.71
2012,"Budapest","Earnings: Call Center Agent","Gross (New York = 100)",21.34
2012,"Buenos Aires","Earnings: Call Center Agent","Gross (New York = 100)",24.94
2012,"Cairo","Earnings: Call Center Agent","Gross (New York = 100)",7.43
2012,"Chicago","Earnings: Call Center Agent","Gross (New York = 100)",92.81
2012,"Copenhagen","Earnings: Call Center Agent","Gross (New York = 100)",101.20
2012,"Doha","Earnings: Call Center Agent","Gross (New York = 100)",27.58
2012,"Dubai","Earnings: Call Center Agent","Gross (New York = 100)",47.00
2012,"Dublin","Earnings: Call Center Agent","Gross (New York = 100)",69.06
2012,"Frankfurt","Earnings: Call Center Agent","Gross (New York = 100)",69.78
2012,"Geneva","Earnings: Call Center Agent","Gross (New York = 100)",148.20
2012,"Helsinki","Earnings: Call Center Agent","Gross (New York = 100)",85.37
2012,"Hong Kong","Earnings: Call Center Agent","Gross (New York = 100)",45.56
2012,"Istanbul","Earnings: Call Center Agent","Gross (New York = 100)",22.30
2012,"Jakarta","Earnings: Call Center Agent","Gross (New York = 100)",7.67
2012,"Johannesburg","Earnings: Call Center Agent","Gross (New York = 100)",15.83
2012,"Kiev","Earnings: Call Center Agent","Gross (New York = 100)",9.35
